product_id,product_name,category,subcategory,brand,price_npr,rating,review_count,festival_relevance,in_stock,price_tier,popularity_count,view,wishlist,purchase,conversion_rate,category_enc,price_tier_enc,festival_enc
928,Nivia Cricket #928,Sports & Fitness,Cricket,Nivia,29256,4.2,5,Dashain,True,Luxury,591,559,43,27,0.048214285714285716,4,3,1
929,Garnier Perfume #929,Beauty & Personal Care,Perfume,Garnier,1679,4.5,53,Tihar,True,Mid,432,381,54,29,0.07591623036649214,0,1,2
930,Allen Solly Jackets #930,Fashion,Jackets,Allen Solly,3174,3.8,93,Tihar,True,Mid,343,307,36,23,0.07467532467532467,1,1,2
931,Belkin Chargers #931,Phone Accessories,Chargers,Belkin,2615,3.7,44,Dashain,True,Mid,371,312,49,31,0.09904153354632587,3,1,1
932,Cosco Yoga #932,Sports & Fitness,Yoga,Cosco,25751,4.8,105,Dashain,False,Luxury,623,569,57,32,0.056140350877192984,4,3,1
933,Xiaomi Tablets #933,Electronics,Tablets,Xiaomi,43002,4.3,142,Dashain,True,Luxury,304,278,21,15,0.053763440860215055,2,3,1
934,Cottonworld Kurta #934,Fashion,Kurta,Cottonworld,5569,4.4,66,Tihar,True,Premium,394,349,32,28,0.08,1,2,2
935,Nivia Outdoor Gear #935,Sports & Fitness,Outdoor Gear,Nivia,21427,4.0,6,Dashain,True,Luxury,613,570,56,31,0.0542907180385289,4,3,1
936,Wrangler Saree #936,Fashion,Saree,Wrangler,14745,4.5,84,Tihar,True,Premium,402,344,51,21,0.06086956521739131,1,2,2
937,Baseus Cables #937,Phone Accessories,Cables,Baseus,2809,4.5,105,Dashain,True,Mid,397,343,48,35,0.10174418604651163,3,1,1
938,Zara Kurta #938,Fashion,Kurta,Zara,7070,4.0,79,Tihar,True,Premium,352,301,49,19,0.06291390728476821,1,2,2
939,Belkin Earbuds #939,Phone Accessories,Earbuds,Belkin,2041,3.3,41,Dashain,True,Mid,389,331,38,34,0.10240963855421686,3,1,1
940,Ugreen Earbuds #940,Phone Accessories,Earbuds,Ugreen,3329,3.3,18,Dashain,True,Mid,378,334,41,19,0.056716417910447764,3,1,1
941,Generic Gym Equipment #941,Sports & Fitness,Gym Equipment,Generic,6867,4.6,14,Dashain,True,Premium,598,522,65,45,0.08604206500956023,4,2,1
942,Pigeon Air Purifiers #942,Home & Kitchen,Air Purifiers,Pigeon,25000,4.8,19,Dashain,True,Luxury,583,555,42,26,0.046762589928057555,5,3,1
943,OnePlus Smartphones #943,Electronics,Smartphones,OnePlus,44435,4.4,924,Dashain,True,Luxury,303,285,17,10,0.03496503496503497,2,3,1
944,Prestige Bedding #944,Home & Kitchen,Bedding,Prestige,25000,4.6,10,Dashain,True,Luxury,615,599,41,21,0.035,5,3,1
945,Milton Air Purifiers #945,Home & Kitchen,Air Purifiers,Milton,8128,4.6,164,Dashain,True,Premium,624,524,91,49,0.09333333333333334,5,2,1
946,Dove Men's Grooming #946,Beauty & Personal Care,Men's Grooming,Dove,4525,4.3,48,Tihar,True,Mid,416,348,50,34,0.09742120343839542,0,1,2
947,Generic Cases #947,Phone Accessories,Cases,Generic,5175,4.8,59,Dashain,False,Premium,430,353,49,47,0.1327683615819209,3,2,1
948,HP Laptops #948,Electronics,Laptops,HP,114491,4.5,86,Dashain,True,Luxury,298,291,9,5,0.017123287671232876,2,3,1
949,Wrangler Jeans #949,Fashion,Jeans,Wrangler,10079,4.7,15,Tihar,False,Premium,410,359,45,32,0.08888888888888889,1,2,2
950,Himalaya Men's Grooming #950,Beauty & Personal Care,Men's Grooming,Himalaya,3127,4.4,39,Tihar,True,Mid,425,369,42,31,0.08378378378378379,0,1,2
951,Biotique Skincare #951,Beauty & Personal Care,Skincare,Biotique,5405,4.5,908,Tihar,True,Premium,447,396,51,29,0.07304785894206549,0,2,2
952,Levi's Jeans #952,Fashion,Jeans,Levi's,15000,4.1,25,Tihar,True,Premium,399,339,45,33,0.09705882352941177,1,2,2
953,HP Laptops #953,Electronics,Laptops,HP,39922,4.3,67,Dashain,True,Luxury,293,268,17,15,0.055762081784386616,2,3,1
954,Nivea Men's Grooming #954,Beauty & Personal Care,Men's Grooming,Nivea,3601,3.9,5,Tihar,True,Mid,458,377,56,43,0.11375661375661375,0,1,2
955,Wrangler Ethnic Wear #955,Fashion,Ethnic Wear,Wrangler,8708,4.5,48,Tihar,True,Premium,391,336,51,24,0.0712166172106825,1,2,2
956,Yonex Outdoor Gear #956,Sports & Fitness,Outdoor Gear,Yonex,3766,4.5,211,Dashain,True,Mid,605,505,79,52,0.10276679841897234,4,1,1
957,Levi's Jackets #957,Fashion,Jackets,Levi's,5081,4.6,49,Tihar,True,Premium,384,326,50,19,0.0581039755351682,1,2,2
958,HP Smartphones #958,Electronics,Smartphones,HP,50252,4.3,79,Dashain,True,Luxury,317,310,9,9,0.028938906752411574,2,3,1
959,Ugreen Earbuds #959,Phone Accessories,Earbuds,Ugreen,1241,4.8,120,Dashain,True,Mid,385,333,42,26,0.07784431137724551,3,1,1
960,Belkin Chargers #960,Phone Accessories,Chargers,Belkin,2435,4.1,191,Dashain,False,Mid,352,300,34,33,0.10963455149501661,3,1,1
961,Nepali Designs Shoes #961,Fashion,Shoes,Nepali Designs,14179,4.5,26,Tihar,True,Premium,419,351,54,31,0.08806818181818182,1,2,2
962,Generic Cricket #962,Sports & Fitness,Cricket,Generic,11064,4.7,34,Dashain,False,Premium,630,544,80,51,0.09357798165137615,4,2,1
963,Anker Cases #963,Phone Accessories,Cases,Anker,1283,3.4,40,Dashain,True,Mid,386,333,45,23,0.0688622754491018,3,1,1
964,Loreal Makeup #964,Beauty & Personal Care,Makeup,Loreal,3927,4.8,37,Tihar,True,Mid,411,347,44,34,0.09770114942528736,0,1,2
965,Anker Chargers #965,Phone Accessories,Chargers,Anker,3254,4.4,59,Dashain,True,Mid,385,329,52,24,0.07272727272727272,3,1,1
966,Nivia Badminton #966,Sports & Fitness,Badminton,Nivia,9677,4.7,11,Dashain,True,Premium,619,549,72,40,0.07272727272727272,4,2,1
967,Biotique Skincare #967,Beauty & Personal Care,Skincare,Biotique,6545,4.6,148,Tihar,True,Premium,447,373,56,42,0.11229946524064172,0,2,2
968,HP Laptops #968,Electronics,Laptops,HP,38506,3.9,41,Dashain,True,Luxury,311,291,16,12,0.0410958904109589,2,3,1
969,Local Cleaning #969,Home & Kitchen,Cleaning,Local,10135,3.4,146,Dashain,False,Premium,607,560,66,30,0.053475935828877004,5,2,1
970,Generic Stands #970,Phone Accessories,Stands,Generic,4494,4.7,140,Dashain,True,Mid,401,324,54,32,0.09846153846153846,3,1,1
971,HP Tablets #971,Electronics,Tablets,HP,60845,3.1,20,Dashain,True,Luxury,330,332,8,3,0.009009009009009009,2,3,1
972,Himalaya Haircare #972,Beauty & Personal Care,Haircare,Himalaya,5711,4.3,59,Tihar,True,Premium,490,395,58,48,0.12121212121212122,0,2,2
973,Generic Stands #973,Phone Accessories,Stands,Generic,6000,4.3,644,Dashain,True,Premium,399,336,47,33,0.09792284866468842,3,2,1
974,Anker Cases #974,Phone Accessories,Cases,Anker,4481,4.1,81,Dashain,True,Mid,411,360,46,31,0.08587257617728532,3,1,1
975,Zara Ethnic Wear #975,Fashion,Ethnic Wear,Zara,10743,4.1,31,Tihar,True,Premium,374,319,48,30,0.09375,1,2,2
976,Wrangler Jeans #976,Fashion,Jeans,Wrangler,4109,4.2,7,Tihar,False,Mid,372,330,32,29,0.08761329305135952,1,1,2
977,Local Storage #977,Home & Kitchen,Storage,Local,25000,3.9,36,Dashain,True,Luxury,599,568,44,31,0.054481546572934976,5,3,1
978,Generic Badminton #978,Sports & Fitness,Badminton,Generic,14681,4.8,213,Dashain,True,Premium,575,523,50,35,0.06679389312977099,4,2,1
979,Vivo Tablets #979,Electronics,Tablets,Vivo,148465,3.9,10,Dashain,True,Luxury,283,277,9,5,0.017985611510791366,2,3,1
980,Dell Tablets #980,Electronics,Tablets,Dell,20161,4.0,172,Dashain,False,Luxury,319,296,16,16,0.05387205387205387,2,3,1
981,Dove Men's Grooming #981,Beauty & Personal Care,Men's Grooming,Dove,5021,4.2,38,Tihar,True,Premium,455,398,51,29,0.07268170426065163,0,2,2
982,Vivo Smartphones #982,Electronics,Smartphones,Vivo,150000,4.8,451,Dashain,True,Luxury,306,299,10,4,0.013333333333333334,2,3,1
983,Biotique Skincare #983,Beauty & Personal Care,Skincare,Biotique,4773,4.0,80,Tihar,True,Mid,415,358,47,36,0.10027855153203342,0,1,2
984,Generic Power Banks #984,Phone Accessories,Power Banks,Generic,2657,3.6,86,Dashain,True,Mid,378,327,38,33,0.10060975609756098,3,1,1
985,Tefal Cleaning #985,Home & Kitchen,Cleaning,Tefal,7817,4.2,16,Dashain,True,Premium,666,583,63,53,0.09075342465753425,5,2,1
986,OnePlus Headphones #986,Electronics,Headphones,OnePlus,87357,4.3,63,Dashain,False,Luxury,322,318,12,5,0.01567398119122257,2,3,1
987,Oppo Laptops #987,Electronics,Laptops,Oppo,80727,4.6,79,Dashain,True,Luxury,305,297,9,8,0.026845637583892617,2,3,1
988,Garnier Makeup #988,Beauty & Personal Care,Makeup,Garnier,8000,4.9,16,Tihar,True,Premium,414,354,45,29,0.08169014084507042,0,2,2
989,Cosco Cricket #989,Sports & Fitness,Cricket,Cosco,13553,3.2,97,Dashain,False,Premium,590,528,69,33,0.062381852551984876,4,2,1
990,HP Speakers #990,Electronics,Speakers,HP,27798,4.5,9,Dashain,True,Luxury,306,289,22,8,0.027586206896551724,2,3,1
991,Tefal Storage #991,Home & Kitchen,Storage,Tefal,8775,4.0,41,Dashain,True,Premium,597,518,82,51,0.09826589595375723,5,2,1
992,Nivia Cricket #992,Sports & Fitness,Cricket,Nivia,30000,4.2,104,Dashain,True,Luxury,556,530,40,26,0.04896421845574388,4,3,1
993,Garnier Sunscreen #993,Beauty & Personal Care,Sunscreen,Garnier,1237,4.6,15,Tihar,True,Mid,447,385,65,26,0.06735751295336788,0,1,2
994,Dove Perfume #994,Beauty & Personal Care,Perfume,Dove,4978,4.4,153,Tihar,True,Mid,483,403,56,41,0.10148514851485149,0,1,2
995,Nivea Perfume #995,Beauty & Personal Care,Perfume,Nivea,6632,4.7,76,Tihar,False,Premium,453,374,55,44,0.11733333333333333,0,2,2
996,Ugreen Cases #996,Phone Accessories,Cases,Ugreen,4697,4.7,224,Dashain,True,Mid,398,340,33,36,0.10557184750733138,3,1,1
997,Allen Solly Jeans #997,Fashion,Jeans,Allen Solly,8039,4.6,335,Tihar,True,Premium,377,332,42,21,0.06306306306306306,1,2,2
998,Yonex Outdoor Gear #998,Sports & Fitness,Outdoor Gear,Yonex,15344,4.7,125,Dashain,True,Premium,558,509,53,33,0.06470588235294118,4,2,1
999,Cosco Badminton #999,Sports & Fitness,Badminton,Cosco,11634,4.4,50,Dashain,True,Premium,619,531,66,54,0.10150375939849623,4,2,1
1000,Yonex Football #1000,Sports & Fitness,Football,Yonex,24591,3.3,41,Dashain,True,Luxury,592,556,41,34,0.06104129263913824,4,3,1
